"","species","STATION","STRATUM","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","SURFTEMP","BOTTEMP","Pos","BIOMASS","PA","X","Y"
"1309","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.78,5.26,26,9.66,1,-75.704022,36.14602
"1310","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.78,5.26,26,9.66,1,-75.704022,36.14602
"1311","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.78,5.26,26,9.66,1,-75.704022,36.14602
"1312","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.78,5.26,26,9.66,1,-75.704022,36.14602
"1313","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.78,5.26,26,9.66,1,-75.704022,36.14602
"1314","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.78,5.26,26,9.66,1,-75.704022,36.14602
"1315","menhaden",50,3400,2005,"SPRING",36.14602,-75.704022,2005-03-08,17,5.78,5.26,26,9.66,1,-75.704022,36.14602
"1316","menhaden",64,3060,2005,"FALL",40.803992,-72.566898,2005-09-15,11,21.58,18.9,1,0.003,1,-72.566898,40.803992
"1317","menhaden",103,3330,2005,"FALL",37.41095,-75.630667,2005-09-25,11,23.96,24.01,4,0.117,1,-75.630667,37.41095
"1318","menhaden",103,3330,2005,"FALL",37.41095,-75.630667,2005-09-25,11,23.96,24.01,4,0.117,1,-75.630667,37.41095
"1319","menhaden",103,3330,2005,"FALL",37.41095,-75.630667,2005-09-25,11,23.96,24.01,4,0.117,1,-75.630667,37.41095
"1320","menhaden",242,3580,2005,"FALL",41.7562,-70.335033,2005-10-12,15,10.82,10.83,10,0.053,1,-70.335033,41.7562
"1321","menhaden",242,3580,2005,"FALL",41.7562,-70.335033,2005-10-12,15,10.82,10.83,10,0.053,1,-70.335033,41.7562
"1322","menhaden",242,3580,2005,"FALL",41.7562,-70.335033,2005-10-12,15,10.82,10.83,10,0.053,1,-70.335033,41.7562
"1323","menhaden",242,3580,2005,"FALL",41.7562,-70.335033,2005-10-12,15,10.82,10.83,10,0.053,1,-70.335033,41.7562
"1324","menhaden",310,3630,2005,"FALL",42.696183,-70.6852,2005-11-01,23,10.44,10.74,1,0.008,1,-70.6852,42.696183
"1325","menhaden",53,3420,2006,"SPRING",35.48395,-75.454667,2006-03-13,12,13.05,13.14,26,2.5,1,-75.454667,35.48395
"1326","menhaden",53,3420,2006,"SPRING",35.48395,-75.454667,2006-03-13,12,13.05,13.14,26,2.5,1,-75.454667,35.48395
"1327","menhaden",93,3240,2006,"SPRING",38.862083,-75.0803,2006-03-16,38,6.78,6.48,3,0.069,1,-75.0803,38.862083
"1328","menhaden",93,3240,2006,"SPRING",38.862083,-75.0803,2006-03-16,38,6.78,6.48,3,0.069,1,-75.0803,38.862083
"1329","menhaden",93,3240,2006,"SPRING",38.862083,-75.0803,2006-03-16,38,6.78,6.48,3,0.069,1,-75.0803,38.862083
"1330","menhaden",169,1050,2006,"SPRING",41.239417,-71.103767,2006-03-22,44,4.98,5.96,1,0.358,1,-71.103767,41.239417
"1331","menhaden",64,3300,2006,"FALL",37.604525,-75.564597,2006-09-12,10,22.17,22.01,1,0.033,1,-75.564597,37.604525
"1332","menhaden",72,3280,2006,"FALL",38.05439,-75.013208,2006-09-13,20,21.82,21.83,1,0.18,1,-75.013208,38.05439
"1333","menhaden",73,3290,2006,"FALL",38.184737,-74.912278,2006-09-13,23,21.46,21.49,1,0.313,1,-74.912278,38.184737
"1334","menhaden",85,1690,2006,"FALL",38.726235,-74.648655,2006-09-14,28,21.03,20.3,1,0.49,1,-74.648655,38.726235
"1335","menhaden",95,3210,2006,"FALL",38.956545,-74.81991,2006-09-15,11,20.97,20.91,1,0.24,1,-74.81991,38.956545
"1336","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,21.14,20.77,31,0.52,1,-74.631572,39.190935
"1337","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,21.14,20.77,31,0.52,1,-74.631572,39.190935
"1338","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,21.14,20.77,31,0.52,1,-74.631572,39.190935
"1339","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,21.14,20.77,31,0.52,1,-74.631572,39.190935
"1340","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,21.14,20.77,31,0.52,1,-74.631572,39.190935
"1341","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,21.14,20.77,31,0.52,1,-74.631572,39.190935
"1342","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,21.14,20.77,31,0.52,1,-74.631572,39.190935
"1343","menhaden",100,3180,2006,"FALL",39.190935,-74.631572,2006-09-15,12,21.14,20.77,31,0.52,1,-74.631572,39.190935
"1344","menhaden",121,3150,2006,"FALL",39.782105,-74.076547,2006-09-17,11,21.06,20.63,7,0.615,1,-74.076547,39.782105
"1345","menhaden",121,3150,2006,"FALL",39.782105,-74.076547,2006-09-17,11,21.06,20.63,7,0.615,1,-74.076547,39.782105
"1346","menhaden",121,3150,2006,"FALL",39.782105,-74.076547,2006-09-17,11,21.06,20.63,7,0.615,1,-74.076547,39.782105
"1347","menhaden",131,3090,2006,"FALL",40.588633,-73.445045,2006-09-18,11,21.22,19.99,9,0.051,1,-73.445045,40.588633
"1348","menhaden",131,3090,2006,"FALL",40.588633,-73.445045,2006-09-18,11,21.22,19.99,9,0.051,1,-73.445045,40.588633
"1349","menhaden",131,3090,2006,"FALL",40.588633,-73.445045,2006-09-18,11,21.22,19.99,9,0.051,1,-73.445045,40.588633
"1350","menhaden",138,3070,2006,"FALL",40.725465,-72.822383,2006-09-19,16,20.11,20.04,1,0.46,1,-72.822383,40.725465
"1351","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,7.26,6.91,11,0.8,1,-75.436665,35.604013
"1352","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,7.26,6.91,11,0.8,1,-75.436665,35.604013
"1353","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,7.26,6.91,11,0.8,1,-75.436665,35.604013
"1354","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,7.26,6.91,11,0.8,1,-75.436665,35.604013
"1355","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,7.26,6.91,11,0.8,1,-75.436665,35.604013
"1356","menhaden",52,3430,2007,"SPRING",35.604013,-75.436665,2007-03-12,15,7.26,6.91,11,0.8,1,-75.436665,35.604013
"1357","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,7.41,11.21,18,5.78,1,-75.24317,35.680233
"1358","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,7.41,11.21,18,5.78,1,-75.24317,35.680233
"1359","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,7.41,11.21,18,5.78,1,-75.24317,35.680233
"1360","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,7.41,11.21,18,5.78,1,-75.24317,35.680233
"1361","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,7.41,11.21,18,5.78,1,-75.24317,35.680233
"1362","menhaden",53,3440,2007,"SPRING",35.680233,-75.24317,2007-03-12,29,7.41,11.21,18,5.78,1,-75.24317,35.680233
"1363","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1364","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1365","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1366","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1367","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1368","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1369","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1370","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1371","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1372","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1373","menhaden",54,3420,2007,"SPRING",35.714045,-75.472132,2007-03-12,15,7.89,6.73,13,2.36,1,-75.472132,35.714045
"1374","menhaden",57,3390,2007,"SPRING",36.045162,-75.65548,2007-03-12,13,7.44,6.54,6,0.058,1,-75.65548,36.045162
"1375","menhaden",57,3390,2007,"SPRING",36.045162,-75.65548,2007-03-12,13,7.44,6.54,6,0.058,1,-75.65548,36.045162
"1376","menhaden",57,3390,2007,"SPRING",36.045162,-75.65548,2007-03-12,13,7.44,6.54,6,0.058,1,-75.65548,36.045162
"1377","menhaden",3,3250,2007,"FALL",38.61336,-75.011172,2007-09-06,13,24.5,24.52,2,0.62,1,-75.011172,38.61336
"1378","menhaden",3,3250,2007,"FALL",38.61336,-75.011172,2007-09-06,13,24.5,24.52,2,0.62,1,-75.011172,38.61336
"1379","menhaden",15,3360,2007,"FALL",36.939537,-76.003067,2007-09-07,13,26.42,25.96,2,0.18,1,-76.003067,36.939537
"1380","menhaden",48,3160,2007,"FALL",40.156497,-74.002972,2007-09-18,16,NA,NA,9,0.18,1,-74.002972,40.156497
"1381","menhaden",48,3160,2007,"FALL",40.156497,-74.002972,2007-09-18,16,NA,NA,9,0.18,1,-74.002972,40.156497
"1382","menhaden",48,3160,2007,"FALL",40.156497,-74.002972,2007-09-18,16,NA,NA,9,0.18,1,-74.002972,40.156497
"1383","menhaden",60,3190,2007,"FALL",39.239055,-74.566043,2007-09-19,12,20.27,20.05,1,0.22,1,-74.566043,39.239055
"1384","menhaden",63,3220,2007,"FALL",39.058735,-74.702373,2007-09-19,12,20.96,20.95,1,0.38,1,-74.702373,39.058735
"1385","menhaden",65,3230,2007,"FALL",39.023815,-74.584818,2007-09-19,16,21.34,21.17,7,2.82,1,-74.584818,39.023815
"1386","menhaden",65,3230,2007,"FALL",39.023815,-74.584818,2007-09-19,16,21.34,21.17,7,2.82,1,-74.584818,39.023815
"1387","menhaden",65,3230,2007,"FALL",39.023815,-74.584818,2007-09-19,16,21.34,21.17,7,2.82,1,-74.584818,39.023815
"1388","menhaden",66,1690,2007,"FALL",38.892473,-74.544197,2007-09-19,21,21.06,20.97,1,0.383,1,-74.544197,38.892473
"1389","menhaden",69,3260,2007,"FALL",38.528493,-74.844657,2007-09-20,20,21.62,21.54,1,0.32,1,-74.844657,38.528493
"1390","menhaden",127,3090,2007,"FALL",40.554823,-73.636135,2007-09-25,11,20.88,20.82,2,0.008,1,-73.636135,40.554823
"1391","menhaden",127,3090,2007,"FALL",40.554823,-73.636135,2007-09-25,11,20.88,20.82,2,0.008,1,-73.636135,40.554823
"1392","menhaden",11,3030,2008,"SPRING",40.857463,-72.372182,2008-03-07,15,4.85,4.83,1,0.005,1,-72.372182,40.857463
"1393","menhaden",13,3070,2008,"SPRING",40.701827,-72.887715,2008-03-08,18,5.13,5.12,1,0.004,1,-72.887715,40.701827
"1394","menhaden",16,3100,2008,"SPRING",40.598128,-73.278638,2008-03-08,17,5.65,5.71,3,0.008,1,-73.278638,40.598128
"1395","menhaden",16,3100,2008,"SPRING",40.598128,-73.278638,2008-03-08,17,5.65,5.71,3,0.008,1,-73.278638,40.598128
"1396","menhaden",19,3120,2008,"SPRING",40.442765,-73.94003,2008-03-09,14,5.79,6.16,65,22.488,1,-73.94003,40.442765
"1397","menhaden",19,3120,2008,"SPRING",40.442765,-73.94003,2008-03-09,14,5.79,6.16,65,22.488,1,-73.94003,40.442765
"1398","menhaden",19,3120,2008,"SPRING",40.442765,-73.94003,2008-03-09,14,5.79,6.16,65,22.488,1,-73.94003,40.442765
"1399","menhaden",19,3120,2008,"SPRING",40.442765,-73.94003,2008-03-09,14,5.79,6.16,65,22.488,1,-73.94003,40.442765
"1400","menhaden",19,3120,2008,"SPRING",40.442765,-73.94003,2008-03-09,14,5.79,6.16,65,22.488,1,-73.94003,40.442765
"1401","menhaden",19,3120,2008,"SPRING",40.442765,-73.94003,2008-03-09,14,5.79,6.16,65,22.488,1,-73.94003,40.442765
"1402","menhaden",19,3120,2008,"SPRING",40.442765,-73.94003,2008-03-09,14,5.79,6.16,65,22.488,1,-73.94003,40.442765
"1403","menhaden",19,3120,2008,"SPRING",40.442765,-73.94003,2008-03-09,14,5.79,6.16,65,22.488,1,-73.94003,40.442765
"1404","menhaden",20,3130,2008,"SPRING",40.34268,-73.935407,2008-03-09,15,5.84,5.95,1,0.46,1,-73.935407,40.34268
"1405","menhaden",33,3240,2008,"SPRING",38.92188,-74.857062,2008-03-10,11,6.02,6.09,17,0.173,1,-74.857062,38.92188
"1406","menhaden",33,3240,2008,"SPRING",38.92188,-74.857062,2008-03-10,11,6.02,6.09,17,0.173,1,-74.857062,38.92188
"1407","menhaden",33,3240,2008,"SPRING",38.92188,-74.857062,2008-03-10,11,6.02,6.09,17,0.173,1,-74.857062,38.92188
"1408","menhaden",33,3240,2008,"SPRING",38.92188,-74.857062,2008-03-10,11,6.02,6.09,17,0.173,1,-74.857062,38.92188
"1409","menhaden",33,3240,2008,"SPRING",38.92188,-74.857062,2008-03-10,11,6.02,6.09,17,0.173,1,-74.857062,38.92188
"1410","menhaden",35,3240,2008,"SPRING",38.739918,-75.065498,2008-03-10,12,6.4,6.36,1,0.006,1,-75.065498,38.739918
"1411","menhaden",81,3360,2008,"SPRING",36.889818,-75.956145,2008-03-21,8,10.63,10.63,5,0.2,1,-75.956145,36.889818
"1412","menhaden",81,3360,2008,"SPRING",36.889818,-75.956145,2008-03-21,8,10.63,10.63,5,0.2,1,-75.956145,36.889818
"1413","menhaden",81,3360,2008,"SPRING",36.889818,-75.956145,2008-03-21,8,10.63,10.63,5,0.2,1,-75.956145,36.889818
"1414","menhaden",81,3360,2008,"SPRING",36.889818,-75.956145,2008-03-21,8,10.63,10.63,5,0.2,1,-75.956145,36.889818
"1415","menhaden",119,3400,2008,"SPRING",36.336467,-75.7729,2008-03-24,15,NA,NA,1,0.32,1,-75.7729,36.336467
"1416","menhaden",120,3390,2008,"SPRING",36.362533,-75.80185,2008-03-24,10,10.61,10.61,1,0.249,1,-75.80185,36.362533
"1417","menhaden",121,3400,2008,"SPRING",36.460383,-75.810887,2008-03-24,14,NA,NA,5,1.5,1,-75.810887,36.460383
"1418","menhaden",121,3400,2008,"SPRING",36.460383,-75.810887,2008-03-24,14,NA,NA,5,1.5,1,-75.810887,36.460383
"1419","menhaden",121,3400,2008,"SPRING",36.460383,-75.810887,2008-03-24,14,NA,NA,5,1.5,1,-75.810887,36.460383
"1420","menhaden",132,3270,2008,"SPRING",38.253683,-75.11015,2008-03-25,11,7.88,7.87,6,0.033,1,-75.11015,38.253683
"1421","menhaden",132,3270,2008,"SPRING",38.253683,-75.11015,2008-03-25,11,7.88,7.87,6,0.033,1,-75.11015,38.253683
"1422","menhaden",132,3270,2008,"SPRING",38.253683,-75.11015,2008-03-25,11,7.88,7.87,6,0.033,1,-75.11015,38.253683
"1423","menhaden",132,3270,2008,"SPRING",38.253683,-75.11015,2008-03-25,11,7.88,7.87,6,0.033,1,-75.11015,38.253683
"1424","menhaden",30,3300,2008,"FALL",37.828353,-75.432763,2008-09-07,9,23.86,23.87,1,0.038,1,-75.432763,37.828353
"1425","menhaden",81,3340,2008,"FALL",37.322923,-75.595342,2008-09-12,14,NA,NA,1,0.077,1,-75.595342,37.322923
"1426","menhaden",94,3280,2008,"FALL",38.130437,-75.041942,2008-09-13,19,NA,NA,1,0.223,1,-75.041942,38.130437
"1427","menhaden",98,3250,2008,"FALL",38.566708,-74.967197,2008-09-13,16,NA,NA,2,0.6,1,-74.967197,38.566708
"1428","menhaden",129,3160,2008,"FALL",39.654812,-74.097708,2008-09-21,13,NA,NA,2,0.66,1,-74.097708,39.654812
"1429","menhaden",87,3290,2009,"SPRING",38.202168,-75.009415,2009-03-11,21,4.79,4.55,1723,666.87,1,-75.009415,38.202168
"1430","menhaden",87,3290,2009,"SPRING",38.202168,-75.009415,2009-03-11,21,4.79,4.55,1723,666.87,1,-75.009415,38.202168
"1431","menhaden",87,3290,2009,"SPRING",38.202168,-75.009415,2009-03-11,21,4.79,4.55,1723,666.87,1,-75.009415,38.202168
"1432","menhaden",87,3290,2009,"SPRING",38.202168,-75.009415,2009-03-11,21,4.79,4.55,1723,666.87,1,-75.009415,38.202168
"1433","menhaden",87,3290,2009,"SPRING",38.202168,-75.009415,2009-03-11,21,4.79,4.55,1723,666.87,1,-75.009415,38.202168
"1434","menhaden",87,3290,2009,"SPRING",38.202168,-75.009415,2009-03-11,21,4.79,4.55,1723,666.87,1,-75.009415,38.202168
"1435","menhaden",87,3290,2009,"SPRING",38.202168,-75.009415,2009-03-11,21,4.79,4.55,1723,666.87,1,-75.009415,38.202168
"1436","menhaden",87,3290,2009,"SPRING",38.202168,-75.009415,2009-03-11,21,4.79,4.55,1723,666.87,1,-75.009415,38.202168
"1437","menhaden",88,3290,2009,"SPRING",38.345203,-74.873398,2009-03-11,21,4.84,4.38,11,4.37,1,-74.873398,38.345203
"1438","menhaden",88,3290,2009,"SPRING",38.345203,-74.873398,2009-03-11,21,4.84,4.38,11,4.37,1,-74.873398,38.345203
"1439","menhaden",88,3290,2009,"SPRING",38.345203,-74.873398,2009-03-11,21,4.84,4.38,11,4.37,1,-74.873398,38.345203
"1440","menhaden",94,1690,2009,"SPRING",38.894592,-74.438495,2009-03-12,30,4.33,4.32,1,0.361,1,-74.438495,38.894592
"1441","menhaden",95,1690,2009,"SPRING",38.734283,-74.129082,2009-03-12,47,5.61,5.84,3,1.21,1,-74.129082,38.734283
"1442","menhaden",95,1690,2009,"SPRING",38.734283,-74.129082,2009-03-12,47,5.61,5.84,3,1.21,1,-74.129082,38.734283
"1443","menhaden",95,1690,2009,"SPRING",38.734283,-74.129082,2009-03-12,47,5.61,5.84,3,1.21,1,-74.129082,38.734283
"1444","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1445","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1446","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1447","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1448","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1449","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1450","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1451","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1452","menhaden",87,3260,2009,"FALL",38.559887,-74.870477,2009-09-21,24,21.54,21.38,164,52.032,1,-74.870477,38.559887
"1453","menhaden",46,3440,2010,"SPRING",35.687282,-75.385613,2010-03-04,27,4.89,4.86,609,22.56,1,-75.385613,35.687282
"1454","menhaden",46,3440,2010,"SPRING",35.687282,-75.385613,2010-03-04,27,4.89,4.86,609,22.56,1,-75.385613,35.687282
"1455","menhaden",46,3440,2010,"SPRING",35.687282,-75.385613,2010-03-04,27,4.89,4.86,609,22.56,1,-75.385613,35.687282
"1456","menhaden",46,3440,2010,"SPRING",35.687282,-75.385613,2010-03-04,27,4.89,4.86,609,22.56,1,-75.385613,35.687282
"1457","menhaden",46,3440,2010,"SPRING",35.687282,-75.385613,2010-03-04,27,4.89,4.86,609,22.56,1,-75.385613,35.687282
"1458","menhaden",46,3440,2010,"SPRING",35.687282,-75.385613,2010-03-04,27,4.89,4.86,609,22.56,1,-75.385613,35.687282
"1459","menhaden",46,3440,2010,"SPRING",35.687282,-75.385613,2010-03-04,27,4.89,4.86,609,22.56,1,-75.385613,35.687282
"1460","menhaden",46,3440,2010,"SPRING",35.687282,-75.385613,2010-03-04,27,4.89,4.86,609,22.56,1,-75.385613,35.687282
"1461","menhaden",48,3440,2010,"SPRING",35.519332,-75.3015,2010-03-05,26,4.78,5.21,2,0.09,1,-75.3015,35.519332
"1462","menhaden",48,3440,2010,"SPRING",35.519332,-75.3015,2010-03-05,26,4.78,5.21,2,0.09,1,-75.3015,35.519332
"1463","menhaden",51,8500,2010,"SPRING",35.01693,-75.465245,2010-03-05,49,5.16,12.44,1,0.12,1,-75.465245,35.01693
"1464","menhaden",56,8500,2010,"SPRING",34.806593,-76.026783,2010-03-05,32,8.76,14.88,1,0.342,1,-76.026783,34.806593
"1465","menhaden",63,8510,2010,"SPRING",35.03798,-75.286627,2010-03-06,87,5.78,6.81,39,10.42,1,-75.286627,35.03798
"1466","menhaden",63,8510,2010,"SPRING",35.03798,-75.286627,2010-03-06,87,5.78,6.81,39,10.42,1,-75.286627,35.03798
"1467","menhaden",63,8510,2010,"SPRING",35.03798,-75.286627,2010-03-06,87,5.78,6.81,39,10.42,1,-75.286627,35.03798
"1468","menhaden",63,8510,2010,"SPRING",35.03798,-75.286627,2010-03-06,87,5.78,6.81,39,10.42,1,-75.286627,35.03798
"1469","menhaden",63,8510,2010,"SPRING",35.03798,-75.286627,2010-03-06,87,5.78,6.81,39,10.42,1,-75.286627,35.03798
"1470","menhaden",63,8510,2010,"SPRING",35.03798,-75.286627,2010-03-06,87,5.78,6.81,39,10.42,1,-75.286627,35.03798
"1471","menhaden",63,8510,2010,"SPRING",35.03798,-75.286627,2010-03-06,87,5.78,6.81,39,10.42,1,-75.286627,35.03798
"1472","menhaden",368,3650,2010,"FALL",42.345087,-70.70531,2010-12-02,42,8.56,9.02,1,0.02,1,-70.70531,42.345087
"1473","menhaden",47,3410,2011,"FALL",36.226178,-75.609012,2011-09-14,26,24.42,20.89,1,0.14,1,-75.609012,36.226178
"1474","menhaden",82,3260,2011,"FALL",38.682155,-74.912803,2011-09-17,23,20.73,20.27,2,0.673,1,-74.912803,38.682155
"1475","menhaden",83,3260,2011,"FALL",38.677008,-74.917148,2011-09-17,22,20.57,20.47,1,0.325,1,-74.917148,38.677008
"1476","menhaden",90,3230,2011,"FALL",39.061937,-74.526777,2011-09-18,19,19.94,19.94,4,1.35,1,-74.526777,39.061937
"1477","menhaden",90,3230,2011,"FALL",39.061937,-74.526777,2011-09-18,19,19.94,19.94,4,1.35,1,-74.526777,39.061937
"1478","menhaden",90,3230,2011,"FALL",39.061937,-74.526777,2011-09-18,19,19.94,19.94,4,1.35,1,-74.526777,39.061937
"1479","menhaden",90,3230,2011,"FALL",39.061937,-74.526777,2011-09-18,19,19.94,19.94,4,1.35,1,-74.526777,39.061937
"1480","menhaden",40,3380,2012,"SPRING",37.079482,-75.665837,2012-03-04,18,8.99,8.93,1,0.387,1,-75.665837,37.079482
"1481","menhaden",67,3440,2012,"SPRING",35.731083,-75.39809,2012-03-13,26,10.84,13.66,31,2.369,1,-75.39809,35.731083
"1482","menhaden",67,3440,2012,"SPRING",35.731083,-75.39809,2012-03-13,26,10.84,13.66,31,2.369,1,-75.39809,35.731083
"1483","menhaden",67,3440,2012,"SPRING",35.731083,-75.39809,2012-03-13,26,10.84,13.66,31,2.369,1,-75.39809,35.731083
"1484","menhaden",67,3440,2012,"SPRING",35.731083,-75.39809,2012-03-13,26,10.84,13.66,31,2.369,1,-75.39809,35.731083
"1485","menhaden",67,3440,2012,"SPRING",35.731083,-75.39809,2012-03-13,26,10.84,13.66,31,2.369,1,-75.39809,35.731083
"1486","menhaden",67,3440,2012,"SPRING",35.731083,-75.39809,2012-03-13,26,10.84,13.66,31,2.369,1,-75.39809,35.731083
"1487","menhaden",67,3440,2012,"SPRING",35.731083,-75.39809,2012-03-13,26,10.84,13.66,31,2.369,1,-75.39809,35.731083
"1488","menhaden",67,3440,2012,"SPRING",35.731083,-75.39809,2012-03-13,26,10.84,13.66,31,2.369,1,-75.39809,35.731083
"1489","menhaden",68,3440,2012,"SPRING",35.691522,-75.4239,2012-03-13,23,10.52,12.88,1,0.155,1,-75.4239,35.691522
"1490","menhaden",70,3440,2012,"SPRING",35.596068,-75.283645,2012-03-13,24,13.14,16.76,3,0.264,1,-75.283645,35.596068
"1491","menhaden",70,3440,2012,"SPRING",35.596068,-75.283645,2012-03-13,24,13.14,16.76,3,0.264,1,-75.283645,35.596068
"1492","menhaden",84,3290,2012,"SPRING",38.405827,-74.894882,2012-03-14,20,9.6,8.41,4,1.363,1,-74.894882,38.405827
"1493","menhaden",84,3290,2012,"SPRING",38.405827,-74.894882,2012-03-14,20,9.6,8.41,4,1.363,1,-74.894882,38.405827
"1494","menhaden",84,3290,2012,"SPRING",38.405827,-74.894882,2012-03-14,20,9.6,8.41,4,1.363,1,-74.894882,38.405827
"1495","menhaden",92,3290,2012,"FALL",38.25918,-74.948347,2012-09-17,16,21.72,21.84,10,2.826,1,-74.948347,38.25918
"1496","menhaden",92,3290,2012,"FALL",38.25918,-74.948347,2012-09-17,16,21.72,21.84,10,2.826,1,-74.948347,38.25918
"1497","menhaden",92,3290,2012,"FALL",38.25918,-74.948347,2012-09-17,16,21.72,21.84,10,2.826,1,-74.948347,38.25918
"1498","menhaden",92,3290,2012,"FALL",38.25918,-74.948347,2012-09-17,16,21.72,21.84,10,2.826,1,-74.948347,38.25918
"1499","menhaden",92,3290,2012,"FALL",38.25918,-74.948347,2012-09-17,16,21.72,21.84,10,2.826,1,-74.948347,38.25918
"1500","menhaden",94,3290,2012,"FALL",38.481992,-74.885327,2012-09-17,23,22.5,22.51,1,0.264,1,-74.885327,38.481992
"1501","menhaden",104,3230,2012,"FALL",39.069315,-74.533683,2012-09-18,18,21.75,21.52,19,6.751,1,-74.533683,39.069315
"1502","menhaden",104,3230,2012,"FALL",39.069315,-74.533683,2012-09-18,18,21.75,21.52,19,6.751,1,-74.533683,39.069315
"1503","menhaden",104,3230,2012,"FALL",39.069315,-74.533683,2012-09-18,18,21.75,21.52,19,6.751,1,-74.533683,39.069315
"1504","menhaden",104,3230,2012,"FALL",39.069315,-74.533683,2012-09-18,18,21.75,21.52,19,6.751,1,-74.533683,39.069315
"1505","menhaden",104,3230,2012,"FALL",39.069315,-74.533683,2012-09-18,18,21.75,21.52,19,6.751,1,-74.533683,39.069315
"1506","menhaden",105,3230,2012,"FALL",39.164758,-74.465393,2012-09-18,20,22.26,19.7,2,0.73,1,-74.465393,39.164758
"1507","menhaden",105,3230,2012,"FALL",39.164758,-74.465393,2012-09-18,20,22.26,19.7,2,0.73,1,-74.465393,39.164758
"1508","menhaden",36,7520,2013,"SPRING",35.075325,-75.53312,2013-03-18,25,15.4,15.91,4,0.18,1,-75.53312,35.075325
