"","CRUISE6","STATION","STRATUM","TOW","SVSPP","CATCHSEX","SVVESSEL","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","SURFTEMP","SURFSALIN","BOTTEMP","BOTSALIN","ABUNDANCE","BIOMASS","LENGTH","NUMLEN","species"
"1285080",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,10,34,"menhaden"
"1285081",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,11,10,"menhaden"
"1285082",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,12,1,"menhaden"
"1285083",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,13,2,"menhaden"
"1285084",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,14,1,"menhaden"
"1285085",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,15,1,"menhaden"
"1285086",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,16,1,"menhaden"
"1285087",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,18,1,"menhaden"
"1285088",199402,25,3430,2,36,0,"DE",1994,"SPRING",35.533333,-75.4,1994-03-05,16,6.52,28.831,5.68,30.132,88,1.5,19,1,"menhaden"
"1285129",199402,27,3440,1,36,0,"DE",1994,"SPRING",35.433333,-75.283333,1994-03-05,26,7.1,29.859,6.45,31.963,3,0,9,1,"menhaden"
"1285130",199402,27,3440,1,36,0,"DE",1994,"SPRING",35.433333,-75.283333,1994-03-05,26,7.1,29.859,6.45,31.963,3,0,10,1,"menhaden"
"1285131",199402,27,3440,1,36,0,"DE",1994,"SPRING",35.433333,-75.283333,1994-03-05,26,7.1,29.859,6.45,31.963,3,0,11,1,"menhaden"
"1285199",199402,28,3430,1,36,0,"DE",1994,"SPRING",35.3,-75.416667,1994-03-05,18,10.04,31.334,13.06,33.043,14,0.9,12,12,"menhaden"
"1285200",199402,28,3430,1,36,0,"DE",1994,"SPRING",35.3,-75.416667,1994-03-05,18,10.04,31.334,13.06,33.043,14,0.9,20,1,"menhaden"
"1285201",199402,28,3430,1,36,0,"DE",1994,"SPRING",35.3,-75.416667,1994-03-05,18,10.04,31.334,13.06,33.043,14,0.9,22,1,"menhaden"
"1285261",199402,29,7510,1,36,0,"DE",1994,"SPRING",35.116667,-75.433333,1994-03-05,17,7.55,29.508,13.62,33.434,2,0.1,17,2,"menhaden"
"1285299",199402,30,7510,2,36,0,"DE",1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,32.432,14.35,34.452,29,2.5,15,2,"menhaden"
"1285300",199402,30,7510,2,36,0,"DE",1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,32.432,14.35,34.452,29,2.5,16,6,"menhaden"
"1285301",199402,30,7510,2,36,0,"DE",1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,32.432,14.35,34.452,29,2.5,17,9,"menhaden"
"1285302",199402,30,7510,2,36,0,"DE",1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,32.432,14.35,34.452,29,2.5,18,8,"menhaden"
"1285303",199402,30,7510,2,36,0,"DE",1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,32.432,14.35,34.452,29,2.5,19,2,"menhaden"
"1285304",199402,30,7510,2,36,0,"DE",1994,"SPRING",35.216667,-75.583333,1994-03-06,14,12.67,32.432,14.35,34.452,29,2.5,20,2,"menhaden"
"1285356",199402,31,7520,2,36,0,"DE",1994,"SPRING",35.05,-75.75,1994-03-06,24,9.36,30.251,15,34.918,2,0.3,22,1,"menhaden"
"1285357",199402,31,7520,2,36,0,"DE",1994,"SPRING",35.05,-75.75,1994-03-06,24,9.36,30.251,15,34.918,2,0.3,23,1,"menhaden"
"1305245",199406,64,3390,1,36,0,"AL",1994,"FALL",36.266667,-75.783333,1994-09-14,9,22.07,29.071,20.66,32.921,1,0.2,20,1,"menhaden"
"1306907",199406,98,3250,2,36,0,"AL",1994,"FALL",38.666667,-74.966667,1994-09-22,16,19.53,30.38,19.26,30.566,2,0.7,23,1,"menhaden"
"1306908",199406,98,3250,2,36,0,"AL",1994,"FALL",38.666667,-74.966667,1994-09-22,16,19.53,30.38,19.26,30.566,2,0.7,28,1,"menhaden"
"1307006",199406,99,3240,1,36,0,"AL",1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,29.326,20.07,29.321,7,2.7,26,1,"menhaden"
"1307007",199406,99,3240,1,36,0,"AL",1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,29.326,20.07,29.321,7,2.7,27,3,"menhaden"
"1307008",199406,99,3240,1,36,0,"AL",1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,29.326,20.07,29.321,7,2.7,28,2,"menhaden"
"1307009",199406,99,3240,1,36,0,"AL",1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,29.326,20.07,29.321,7,2.7,29,1,"menhaden"
"1307125",199406,100,3240,2,36,0,"AL",1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.62,31.03,19.54,31.199,3,2.1,27,1,"menhaden"
"1307126",199406,100,3240,2,36,0,"AL",1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.62,31.03,19.54,31.199,3,2.1,32,1,"menhaden"
"1307127",199406,100,3240,2,36,0,"AL",1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.62,31.03,19.54,31.199,3,2.1,42,1,"menhaden"
"1307257",199406,101,3340,1,36,0,"AL",1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.95,31.858,20.82,31.93,3,0.4,8,1,"menhaden"
"1307258",199406,101,3340,1,36,0,"AL",1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.95,31.858,20.82,31.93,3,0.4,21,1,"menhaden"
"1307259",199406,101,3340,1,36,0,"AL",1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.95,31.858,20.82,31.93,3,0.4,22,1,"menhaden"
"1307704",199406,105,3300,1,36,0,"AL",1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,31.503,21.1,31.507,8,0.3,11,3,"menhaden"
"1307705",199406,105,3300,1,36,0,"AL",1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,31.503,21.1,31.507,8,0.3,12,3,"menhaden"
"1307706",199406,105,3300,1,36,0,"AL",1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,31.503,21.1,31.507,8,0.3,13,1,"menhaden"
"1307707",199406,105,3300,1,36,0,"AL",1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,31.503,21.1,31.507,8,0.3,16,1,"menhaden"
"1308070",199406,109,3310,2,36,0,"AL",1994,"FALL",37.95,-75.2,1994-09-24,15,19.68,30.952,19.66,31.02,2,0.4,22,1,"menhaden"
"1308071",199406,109,3310,2,36,0,"AL",1994,"FALL",37.95,-75.2,1994-09-24,15,19.68,30.952,19.66,31.02,2,0.4,23,1,"menhaden"
"1308598",199406,114,3290,2,36,0,"AL",1994,"FALL",38.483333,-74.85,1994-09-24,24,20.01,30.618,18.63,31.388,2,0.5,23,1,"menhaden"
"1308599",199406,114,3290,2,36,0,"AL",1994,"FALL",38.483333,-74.85,1994-09-24,24,20.01,30.618,18.63,31.388,2,0.5,24,1,"menhaden"
"1308855",199406,117,3150,1,36,0,"AL",1994,"FALL",39.8,-74.083333,1994-09-25,11,19.36,30.967,19.35,30.958,4,0.5,9,1,"menhaden"
"1308856",199406,117,3150,1,36,0,"AL",1994,"FALL",39.8,-74.083333,1994-09-25,11,19.36,30.967,19.35,30.958,4,0.5,10,1,"menhaden"
"1308857",199406,117,3150,1,36,0,"AL",1994,"FALL",39.8,-74.083333,1994-09-25,11,19.36,30.967,19.35,30.958,4,0.5,12,1,"menhaden"
"1308858",199406,117,3150,1,36,0,"AL",1994,"FALL",39.8,-74.083333,1994-09-25,11,19.36,30.967,19.35,30.958,4,0.5,29,1,"menhaden"
"1308974",199406,118,3160,2,36,0,"AL",1994,"FALL",39.883333,-74.066667,1994-09-25,18,19.34,30.879,19.13,31.116,1,0,10,1,"menhaden"
"1309320",199406,124,3120,1,36,0,"AL",1994,"FALL",40.55,-73.866667,1994-09-25,10,18.8,31.118,18.34,31.553,1,0,8,1,"menhaden"
"1324638",199406,333,3660,1,36,0,"AL",1994,"FALL",42.516667,-70.683333,1994-10-26,63,13.04,32.19,NA,NA,1,0.4,27,1,"menhaden"
"1326926",199503,22,3360,1,36,0,"AL",1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,NA,6.5,NA,16,0.7,12,3,"menhaden"
"1326927",199503,22,3360,1,36,0,"AL",1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,NA,6.5,NA,16,0.7,13,2,"menhaden"
"1326928",199503,22,3360,1,36,0,"AL",1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,NA,6.5,NA,16,0.7,14,3,"menhaden"
"1326929",199503,22,3360,1,36,0,"AL",1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,NA,6.5,NA,16,0.7,15,2,"menhaden"
"1326930",199503,22,3360,1,36,0,"AL",1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,NA,6.5,NA,16,0.7,16,5,"menhaden"
"1326931",199503,22,3360,1,36,0,"AL",1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.6,NA,6.5,NA,16,0.7,20,1,"menhaden"
"1327385",199503,30,3400,1,36,0,"AL",1995,"SPRING",35.95,-75.55,1995-03-10,19,6.11,32.886,6.1,32.884,2,0.7,26,1,"menhaden"
"1327386",199503,30,3400,1,36,0,"AL",1995,"SPRING",35.95,-75.55,1995-03-10,19,6.11,32.886,6.1,32.884,2,0.7,30,1,"menhaden"
"1327451",199503,31,3390,1,36,0,"AL",1995,"SPRING",35.95,-75.6,1995-03-10,16,6.4,NA,6,NA,2,0.4,16,1,"menhaden"
"1327452",199503,31,3390,1,36,0,"AL",1995,"SPRING",35.95,-75.6,1995-03-10,16,6.4,NA,6,NA,2,0.4,28,1,"menhaden"
"1327491",199503,32,3430,2,36,0,"AL",1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,NA,6.4,NA,8,0.9,13,1,"menhaden"
"1327492",199503,32,3430,2,36,0,"AL",1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,NA,6.4,NA,8,0.9,14,1,"menhaden"
"1327493",199503,32,3430,2,36,0,"AL",1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,NA,6.4,NA,8,0.9,17,2,"menhaden"
"1327494",199503,32,3430,2,36,0,"AL",1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,NA,6.4,NA,8,0.9,18,1,"menhaden"
"1327495",199503,32,3430,2,36,0,"AL",1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,NA,6.4,NA,8,0.9,19,1,"menhaden"
"1327496",199503,32,3430,2,36,0,"AL",1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,NA,6.4,NA,8,0.9,22,1,"menhaden"
"1327497",199503,32,3430,2,36,0,"AL",1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.5,NA,6.4,NA,8,0.9,25,1,"menhaden"
"1327531",199503,33,3440,2,36,0,"AL",1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.4,NA,7.2,NA,3,0.7,22,1,"menhaden"
"1327532",199503,33,3440,2,36,0,"AL",1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.4,NA,7.2,NA,3,0.7,23,1,"menhaden"
"1327533",199503,33,3440,2,36,0,"AL",1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.4,NA,7.2,NA,3,0.7,27,1,"menhaden"
"1327574",199503,35,3420,1,36,0,"AL",1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.6,NA,6.5,NA,5,0.2,12,1,"menhaden"
"1327575",199503,35,3420,1,36,0,"AL",1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.6,NA,6.5,NA,5,0.2,13,3,"menhaden"
"1327576",199503,35,3420,1,36,0,"AL",1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.6,NA,6.5,NA,5,0.2,18,1,"menhaden"
"1327589",199503,36,3430,1,36,0,"AL",1995,"SPRING",35.333333,-75.45,1995-03-10,16,6.8,NA,6.7,NA,2,0.1,10,1,"menhaden"
"1327590",199503,36,3430,1,36,0,"AL",1995,"SPRING",35.333333,-75.45,1995-03-10,16,6.8,NA,6.7,NA,2,0.1,18,1,"menhaden"
"1327736",199503,39,7520,1,36,0,"AL",1995,"SPRING",35.083333,-75.566667,1995-03-10,26,8.4,NA,12.8,NA,2,0.5,26,1,"menhaden"
"1327737",199503,39,7520,1,36,0,"AL",1995,"SPRING",35.083333,-75.566667,1995-03-10,26,8.4,NA,12.8,NA,2,0.5,27,1,"menhaden"
"1328680",199503,57,3360,2,36,0,"AL",1995,"SPRING",37.016667,-75.866667,1995-03-12,11,7,NA,5.5,NA,4,0.2,8,1,"menhaden"
"1328681",199503,57,3360,2,36,0,"AL",1995,"SPRING",37.016667,-75.866667,1995-03-12,11,7,NA,5.5,NA,4,0.2,10,1,"menhaden"
"1328682",199503,57,3360,2,36,0,"AL",1995,"SPRING",37.016667,-75.866667,1995-03-12,11,7,NA,5.5,NA,4,0.2,15,2,"menhaden"
"1331284",199503,102,3300,1,36,0,"AL",1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9.5,NA,9,NA,3,0.9,17,1,"menhaden"
"1331285",199503,102,3300,1,36,0,"AL",1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9.5,NA,9,NA,3,0.9,28,1,"menhaden"
"1331286",199503,102,3300,1,36,0,"AL",1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9.5,NA,9,NA,3,0.9,31,1,"menhaden"
"1331396",199503,106,3270,1,36,0,"AL",1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,NA,7,NA,17,10.4,29,1,"menhaden"
"1331397",199503,106,3270,1,36,0,"AL",1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,NA,7,NA,17,10.4,30,4,"menhaden"
"1331398",199503,106,3270,1,36,0,"AL",1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,NA,7,NA,17,10.4,32,2,"menhaden"
"1331399",199503,106,3270,1,36,0,"AL",1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,NA,7,NA,17,10.4,33,2,"menhaden"
"1331400",199503,106,3270,1,36,0,"AL",1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7.4,NA,7,NA,17,10.4,34,8,"menhaden"
"1331476",199503,107,1690,3,36,0,"AL",1995,"SPRING",38.416667,-74.75,1995-03-27,30,6.5,NA,6,NA,1,0.4,28,1,"menhaden"
"1348506",199507,40,3420,1,36,0,"AL",1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,NA,NA,8,0.8,16,1,"menhaden"
"1348507",199507,40,3420,1,36,0,"AL",1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,NA,NA,8,0.8,17,3,"menhaden"
"1348508",199507,40,3420,1,36,0,"AL",1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,NA,NA,8,0.8,18,2,"menhaden"
"1348509",199507,40,3420,1,36,0,"AL",1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,NA,NA,8,0.8,19,1,"menhaden"
"1348510",199507,40,3420,1,36,0,"AL",1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,NA,NA,NA,8,0.8,20,1,"menhaden"
"1349770",199507,53,3360,2,36,0,"AL",1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,27.944,24.94,27.962,62,2.2,9,3,"menhaden"
"1349771",199507,53,3360,2,36,0,"AL",1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,27.944,24.94,27.962,62,2.2,10,1,"menhaden"
"1349772",199507,53,3360,2,36,0,"AL",1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,27.944,24.94,27.962,62,2.2,11,9,"menhaden"
"1349773",199507,53,3360,2,36,0,"AL",1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,27.944,24.94,27.962,62,2.2,12,23,"menhaden"
"1349774",199507,53,3360,2,36,0,"AL",1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,27.944,24.94,27.962,62,2.2,13,13,"menhaden"
"1349775",199507,53,3360,2,36,0,"AL",1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,27.944,24.94,27.962,62,2.2,14,10,"menhaden"
"1349776",199507,53,3360,2,36,0,"AL",1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,27.944,24.94,27.962,62,2.2,15,1,"menhaden"
"1349777",199507,53,3360,2,36,0,"AL",1995,"FALL",36.866667,-75.95,1995-09-10,9,24.92,27.944,24.94,27.962,62,2.2,17,2,"menhaden"
"1349886",199507,54,3360,1,36,0,"AL",1995,"FALL",37.033333,-75.883333,1995-09-10,10,24.9,31.242,24.88,31.225,1,0,12,1,"menhaden"
"1350344",199507,60,3330,1,36,0,"AL",1995,"FALL",37.316667,-75.666667,1995-09-11,11,24.36,32.379,24.31,32.343,1,0,14,1,"menhaden"
"1350904",199507,66,3310,1,36,0,"AL",1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,32.197,24.16,32.198,10,3.4,23,1,"menhaden"
"1350905",199507,66,3310,1,36,0,"AL",1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,32.197,24.16,32.198,10,3.4,25,2,"menhaden"
"1350906",199507,66,3310,1,36,0,"AL",1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,32.197,24.16,32.198,10,3.4,26,1,"menhaden"
"1350907",199507,66,3310,1,36,0,"AL",1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,32.197,24.16,32.198,10,3.4,27,2,"menhaden"
"1350908",199507,66,3310,1,36,0,"AL",1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,32.197,24.16,32.198,10,3.4,28,3,"menhaden"
"1350909",199507,66,3310,1,36,0,"AL",1995,"FALL",37.8,-75.266667,1995-09-11,16,24.15,32.197,24.16,32.198,10,3.4,30,1,"menhaden"
"1350999",199507,67,1650,6,36,0,"AL",1995,"FALL",37.566667,-75.15,1995-09-11,33,23.48,32.568,23.53,32.568,3,1.2,26,2,"menhaden"
"1351000",199507,67,1650,6,36,0,"AL",1995,"FALL",37.566667,-75.15,1995-09-11,33,23.48,32.568,23.53,32.568,3,1.2,28,1,"menhaden"
"1351293",199507,71,3290,1,36,0,"AL",1995,"FALL",38.2,-74.95,1995-09-12,20,23.62,NA,23.63,NA,1,0.4,28,1,"menhaden"
"1351462",199507,73,3280,2,36,0,"AL",1995,"FALL",38.466667,-75.016667,1995-09-12,14,23.55,31.753,23.52,31.749,1,0.4,27,1,"menhaden"
"1351527",199507,74,3250,2,36,0,"AL",1995,"FALL",38.55,-74.983333,1995-09-12,16,23.66,31.592,23.64,31.596,1,0.5,33,1,"menhaden"
"1352121",199507,84,3240,1,36,0,"AL",1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,29.727,23.45,30.71,14,5.4,22,1,"menhaden"
"1352122",199507,84,3240,1,36,0,"AL",1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,29.727,23.45,30.71,14,5.4,25,2,"menhaden"
"1352123",199507,84,3240,1,36,0,"AL",1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,29.727,23.45,30.71,14,5.4,26,3,"menhaden"
"1352124",199507,84,3240,1,36,0,"AL",1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,29.727,23.45,30.71,14,5.4,27,1,"menhaden"
"1352125",199507,84,3240,1,36,0,"AL",1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,29.727,23.45,30.71,14,5.4,28,3,"menhaden"
"1352126",199507,84,3240,1,36,0,"AL",1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,29.727,23.45,30.71,14,5.4,29,1,"menhaden"
"1352127",199507,84,3240,1,36,0,"AL",1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.2,29.727,23.45,30.71,14,5.4,30,3,"menhaden"
"1352393",199507,89,3210,1,36,0,"AL",1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,32.315,23.69,32.315,16,1.1,9,2,"menhaden"
"1352394",199507,89,3210,1,36,0,"AL",1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,32.315,23.69,32.315,16,1.1,10,3,"menhaden"
"1352395",199507,89,3210,1,36,0,"AL",1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,32.315,23.69,32.315,16,1.1,11,3,"menhaden"
"1352396",199507,89,3210,1,36,0,"AL",1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,32.315,23.69,32.315,16,1.1,12,3,"menhaden"
"1352397",199507,89,3210,1,36,0,"AL",1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,32.315,23.69,32.315,16,1.1,13,2,"menhaden"
"1352398",199507,89,3210,1,36,0,"AL",1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,32.315,23.69,32.315,16,1.1,15,1,"menhaden"
"1352399",199507,89,3210,1,36,0,"AL",1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,32.315,23.69,32.315,16,1.1,28,2,"menhaden"
"1355462",199507,139,3070,2,36,0,"AL",1995,"FALL",40.65,-73,1995-09-22,18,20.82,31.724,20.84,31.732,1,0.5,30,1,"menhaden"
"1355633",199507,143,3060,1,36,0,"AL",1995,"FALL",40.716667,-72.833333,1995-09-22,14,20.72,31.671,20.59,31.71,1,0.5,29,1,"menhaden"
"1373042",199602,41,3430,1,36,0,"AL",1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.69,31.88,5.68,31.879,6,2.3,27,2,"menhaden"
"1373043",199602,41,3430,1,36,0,"AL",1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.69,31.88,5.68,31.879,6,2.3,28,1,"menhaden"
"1373044",199602,41,3430,1,36,0,"AL",1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.69,31.88,5.68,31.879,6,2.3,29,2,"menhaden"
"1373045",199602,41,3430,1,36,0,"AL",1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.69,31.88,5.68,31.879,6,2.3,30,1,"menhaden"
"1373162",199602,48,3360,2,36,0,"AL",1996,"SPRING",36.883333,-75.95,1996-03-13,10,4.01,31.149,3.84,32.028,3,0.9,26,1,"menhaden"
"1373163",199602,48,3360,2,36,0,"AL",1996,"SPRING",36.883333,-75.95,1996-03-13,10,4.01,31.149,3.84,32.028,3,0.9,27,1,"menhaden"
"1373164",199602,48,3360,2,36,0,"AL",1996,"SPRING",36.883333,-75.95,1996-03-13,10,4.01,31.149,3.84,32.028,3,0.9,28,1,"menhaden"
"1373639",199602,66,1690,4,36,0,"AL",1996,"SPRING",38.716667,-74.15,1996-03-19,45,5.52,33.102,4.82,33.116,1,0.1,18,1,"menhaden"
"1392159",199604,62,3300,1,36,0,"AL",1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.58,29.799,23.66,29.907,9,0.3,12,3,"menhaden"
"1392160",199604,62,3300,1,36,0,"AL",1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.58,29.799,23.66,29.907,9,0.3,13,4,"menhaden"
"1392161",199604,62,3300,1,36,0,"AL",1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.58,29.799,23.66,29.907,9,0.3,14,2,"menhaden"
"1392521",199604,66,3280,1,36,0,"AL",1996,"FALL",38.15,-75.133333,1996-09-15,16,23.59,27.612,23.42,29.691,1,0.3,25,1,"menhaden"
"1393265",199604,77,3250,1,36,0,"AL",1996,"FALL",38.716667,-75,1996-09-16,19,22.72,29.358,22.7,29.377,2,0.8,27,2,"menhaden"
"1393384",199604,78,3240,2,36,0,"AL",1996,"FALL",38.916667,-75.05,1996-09-16,14,23.13,28.398,23.15,28.676,3,1.2,25,1,"menhaden"
"1393385",199604,78,3240,2,36,0,"AL",1996,"FALL",38.916667,-75.05,1996-09-16,14,23.13,28.398,23.15,28.676,3,1.2,27,1,"menhaden"
"1393386",199604,78,3240,2,36,0,"AL",1996,"FALL",38.916667,-75.05,1996-09-16,14,23.13,28.398,23.15,28.676,3,1.2,29,1,"menhaden"
"1413728",199702,58,3400,1,36,0,"AL",1997,"SPRING",36.433333,-75.733333,1997-03-09,20,8.46,30.044,8.35,30.244,2,0.6,25,1,"menhaden"
"1413729",199702,58,3400,1,36,0,"AL",1997,"SPRING",36.433333,-75.733333,1997-03-09,20,8.46,30.044,8.35,30.244,2,0.6,30,1,"menhaden"
"1413775",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,15,1,"menhaden"
"1413776",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,17,1,"menhaden"
"1413777",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,18,1,"menhaden"
"1413778",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,19,2,"menhaden"
"1413779",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,20,2,"menhaden"
"1413780",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,23,1,"menhaden"
"1413781",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,24,1,"menhaden"
"1413782",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,27,3,"menhaden"
"1413783",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,28,4,"menhaden"
"1413784",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,29,4,"menhaden"
"1413785",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,30,4,"menhaden"
"1413786",199702,59,3390,1,36,0,"AL",1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.54,25.511,8.45,26.117,25,6.2,31,1,"menhaden"
"1413814",199702,60,3380,1,36,0,"AL",1997,"SPRING",36.566667,-75.716667,1997-03-09,20,8.37,29.376,7.87,31.008,1,0.3,26,1,"menhaden"
"1413855",199702,61,3380,2,36,0,"AL",1997,"SPRING",36.7,-75.716667,1997-03-09,20,8.43,29.18,8.06,30.816,1,0.1,21,1,"menhaden"
"1413920",199702,62,3370,1,36,0,"AL",1997,"SPRING",36.766667,-75.8,1997-03-09,17,8.4,26.926,8.39,26.719,4,1.2,17,1,"menhaden"
