"","species","STATION","STRATUM","YEAR","SEASON","LAT","LON","EST_TOWDATE","DEPTH","BOTTEMP","ABUNDANCE","BIOMASS"
"830","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
"831","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
"832","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
"833","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
"834","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
"835","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
"836","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
"837","menhaden",49,3430,1992,"SPRING",35.283333,-75.433333,1992-03-08,14,9.73,27,5.1
"838","menhaden",50,3440,1992,"SPRING",35.683333,-75.233333,1992-03-08,29,8.15,3,1.1
"839","menhaden",50,3440,1992,"SPRING",35.683333,-75.233333,1992-03-08,29,8.15,3,1.1
"840","menhaden",52,3430,1992,"SPRING",35.65,-75.433333,1992-03-08,16,7.76,1,0
"841","menhaden",53,3420,1992,"SPRING",35.616667,-75.45,1992-03-08,12,9.43,122,4.8
"842","menhaden",53,3420,1992,"SPRING",35.616667,-75.45,1992-03-08,12,9.43,122,4.8
"843","menhaden",53,3420,1992,"SPRING",35.616667,-75.45,1992-03-08,12,9.43,122,4.8
"844","menhaden",53,3420,1992,"SPRING",35.616667,-75.45,1992-03-08,12,9.43,122,4.8
"845","menhaden",56,3410,1992,"SPRING",36.2,-75.583333,1992-03-09,23,7.65,2,0.5
"846","menhaden",57,1610,1992,"SPRING",36.366667,-75.533333,1992-03-09,22,7.91,7,1.3
"847","menhaden",57,1610,1992,"SPRING",36.366667,-75.533333,1992-03-09,22,7.91,7,1.3
"848","menhaden",57,1610,1992,"SPRING",36.366667,-75.533333,1992-03-09,22,7.91,7,1.3
"849","menhaden",57,1610,1992,"SPRING",36.366667,-75.533333,1992-03-09,22,7.91,7,1.3
"850","menhaden",57,1610,1992,"SPRING",36.366667,-75.533333,1992-03-09,22,7.91,7,1.3
"851","menhaden",58,3400,1992,"SPRING",36.45,-75.766667,1992-03-09,18,7.01,2,0.4
"852","menhaden",58,3400,1992,"SPRING",36.45,-75.766667,1992-03-09,18,7.01,2,0.4
"853","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"854","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"855","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"856","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"857","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"858","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"859","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"860","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"861","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"862","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"863","menhaden",59,3390,1992,"SPRING",36.466667,-75.816667,1992-03-09,10,7.11,148,9.2
"864","menhaden",64,3370,1992,"SPRING",37,-75.766667,1992-03-09,12,6.86,2,0.1
"865","menhaden",64,3370,1992,"SPRING",37,-75.766667,1992-03-09,12,6.86,2,0.1
"866","menhaden",66,3360,1992,"SPRING",37.116667,-75.766667,1992-03-09,8,6.91,1,0
"867","menhaden",74,3280,1992,"SPRING",38.016667,-75.2,1992-03-13,10,6.7,1,0.3
"868","menhaden",77,3320,1992,"SPRING",37.8,-75.15,1992-03-13,19,6.36,4,1.2
"869","menhaden",77,3320,1992,"SPRING",37.8,-75.15,1992-03-13,19,6.36,4,1.2
"870","menhaden",77,3320,1992,"SPRING",37.8,-75.15,1992-03-13,19,6.36,4,1.2
"871","menhaden",77,3320,1992,"SPRING",37.8,-75.15,1992-03-13,19,6.36,4,1.2
"872","menhaden",100,3180,1992,"SPRING",39.366667,-74.316667,1992-03-15,10,4.78,1,0.4
"873","menhaden",48,3420,1992,"FALL",35.433333,-75.466667,1992-09-14,9,NA,3,0.2
"874","menhaden",48,3420,1992,"FALL",35.433333,-75.466667,1992-09-14,9,NA,3,0.2
"875","menhaden",48,3420,1992,"FALL",35.433333,-75.466667,1992-09-14,9,NA,3,0.2
"876","menhaden",49,3440,1992,"FALL",35.7,-75.433333,1992-09-14,17,24,1,0
"877","menhaden",50,3430,1992,"FALL",35.783333,-75.483333,1992-09-14,18,NA,1,0
"878","menhaden",51,3390,1992,"FALL",36.05,-75.666667,1992-09-14,10,23.5,4,0.4
"879","menhaden",51,3390,1992,"FALL",36.05,-75.666667,1992-09-14,10,23.5,4,0.4
"880","menhaden",69,3300,1992,"FALL",37.8,-75.483333,1992-09-16,6,22.6,1,0
"881","menhaden",117,3090,1992,"FALL",40.566667,-73.6,1992-09-25,10,18.13,1,0.4
"882","menhaden",146,3250,1992,"FALL",38.55,-75,1992-09-29,11,19.02,2,0.5
"883","menhaden",147,3260,1992,"FALL",38.716667,-74.816667,1992-09-29,14,19.13,1,0.2
"884","menhaden",349,1260,1992,"FALL",42.733333,-70.516667,1992-10-27,88,4.93,2,0.2
"885","menhaden",349,1260,1992,"FALL",42.733333,-70.516667,1992-10-27,88,4.93,2,0.2
"886","menhaden",350,3650,1992,"FALL",42.583333,-70.583333,1992-10-27,47,8.95,2,0.8
"887","menhaden",35,3430,1993,"SPRING",35.383333,-75.433333,1993-03-15,13,11.31,2,0.3
"888","menhaden",35,3430,1993,"SPRING",35.383333,-75.433333,1993-03-15,13,11.31,2,0.3
"889","menhaden",36,3430,1993,"SPRING",35.483333,-75.433333,1993-03-15,14,9.64,2,0.3
"890","menhaden",36,3430,1993,"SPRING",35.483333,-75.433333,1993-03-15,14,9.64,2,0.3
"891","menhaden",40,3420,1993,"SPRING",35.716667,-75.466667,1993-03-16,18,13.78,1,0.2
"892","menhaden",41,3400,1993,"SPRING",35.866667,-75.533333,1993-03-16,12,14.69,2,0.4
"893","menhaden",41,3400,1993,"SPRING",35.866667,-75.533333,1993-03-16,12,14.69,2,0.4
"894","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.32,21,0.5
"895","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.32,21,0.5
"896","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.32,21,0.5
"897","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.32,21,0.5
"898","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.32,21,0.5
"899","menhaden",43,3400,1993,"SPRING",36.133333,-75.683333,1993-03-16,16,6.32,21,0.5
"900","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.03,10,0.6
"901","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.03,10,0.6
"902","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.03,10,0.6
"903","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.03,10,0.6
"904","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.03,10,0.6
"905","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.03,10,0.6
"906","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.03,10,0.6
"907","menhaden",44,3390,1993,"SPRING",36.25,-75.75,1993-03-16,13,6.03,10,0.6
"908","menhaden",46,3370,1993,"SPRING",36.55,-75.783333,1993-03-16,15,5.76,2,0.2
"909","menhaden",46,3370,1993,"SPRING",36.55,-75.783333,1993-03-16,15,5.76,2,0.2
"910","menhaden",48,1650,1993,"SPRING",36.716667,-75.616667,1993-03-16,18,5.91,1,0.3
"911","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.57,13,2.5
"912","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.57,13,2.5
"913","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.57,13,2.5
"914","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.57,13,2.5
"915","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.57,13,2.5
"916","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.57,13,2.5
"917","menhaden",49,3380,1993,"SPRING",36.883333,-75.65,1993-03-17,19,5.57,13,2.5
"918","menhaden",52,3360,1993,"SPRING",37.1,-75.816667,1993-03-17,5,5.37,3,0
"919","menhaden",52,3360,1993,"SPRING",37.1,-75.816667,1993-03-17,5,5.37,3,0
"920","menhaden",54,3350,1993,"SPRING",37.433333,-75.483333,1993-03-17,20,4.84,2,0.3
"921","menhaden",54,3350,1993,"SPRING",37.433333,-75.483333,1993-03-17,20,4.84,2,0.3
"922","menhaden",55,3340,1993,"SPRING",37.416667,-75.566667,1993-03-17,12,4.81,2,0.5
"923","menhaden",55,3340,1993,"SPRING",37.416667,-75.566667,1993-03-17,12,4.81,2,0.5
"924","menhaden",56,3330,1993,"SPRING",37.483333,-75.6,1993-03-17,7,5.49,2,0.4
"925","menhaden",56,3330,1993,"SPRING",37.483333,-75.6,1993-03-17,7,5.49,2,0.4
"926","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.53,6,0.2
"927","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.53,6,0.2
"928","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.53,6,0.2
"929","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.53,6,0.2
"930","menhaden",91,3280,1993,"SPRING",38.283333,-75.083333,1993-03-25,10,3.53,6,0.2
"931","menhaden",50,3420,1993,"FALL",35.483333,-75.45,1993-09-12,15,23.97,1,0.2
"932","menhaden",101,3180,1993,"FALL",39.483333,-74.25,1993-09-16,14,14.1,1,0.4
"933","menhaden",15,3360,1994,"SPRING",36.583333,-75.85,1994-03-04,11,4.47,1,0
"934","menhaden",20,3410,1994,"SPRING",35.966667,-75.416667,1994-03-05,24,5.17,12,3.8
"935","menhaden",20,3410,1994,"SPRING",35.966667,-75.416667,1994-03-05,24,5.17,12,3.8
"936","menhaden",20,3410,1994,"SPRING",35.966667,-75.416667,1994-03-05,24,5.17,12,3.8
"937","menhaden",20,3410,1994,"SPRING",35.966667,-75.416667,1994-03-05,24,5.17,12,3.8
"938","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"939","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"940","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"941","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"942","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"943","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"944","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"945","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"946","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"947","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"948","menhaden",25,3430,1994,"SPRING",35.533333,-75.4,1994-03-05,16,5.68,88,1.5
"949","menhaden",27,3440,1994,"SPRING",35.433333,-75.283333,1994-03-05,26,6.45,3,0
"950","menhaden",27,3440,1994,"SPRING",35.433333,-75.283333,1994-03-05,26,6.45,3,0
"951","menhaden",27,3440,1994,"SPRING",35.433333,-75.283333,1994-03-05,26,6.45,3,0
"952","menhaden",28,3430,1994,"SPRING",35.3,-75.416667,1994-03-05,18,13.06,14,0.9
"953","menhaden",28,3430,1994,"SPRING",35.3,-75.416667,1994-03-05,18,13.06,14,0.9
"954","menhaden",28,3430,1994,"SPRING",35.3,-75.416667,1994-03-05,18,13.06,14,0.9
"955","menhaden",29,7510,1994,"SPRING",35.116667,-75.433333,1994-03-05,17,13.62,2,0.1
"956","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,14.35,29,2.5
"957","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,14.35,29,2.5
"958","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,14.35,29,2.5
"959","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,14.35,29,2.5
"960","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,14.35,29,2.5
"961","menhaden",30,7510,1994,"SPRING",35.216667,-75.583333,1994-03-06,14,14.35,29,2.5
"962","menhaden",31,7520,1994,"SPRING",35.05,-75.75,1994-03-06,24,15,2,0.3
"963","menhaden",31,7520,1994,"SPRING",35.05,-75.75,1994-03-06,24,15,2,0.3
"964","menhaden",64,3390,1994,"FALL",36.266667,-75.783333,1994-09-14,9,20.66,1,0.2
"965","menhaden",98,3250,1994,"FALL",38.666667,-74.966667,1994-09-22,16,19.26,2,0.7
"966","menhaden",98,3250,1994,"FALL",38.666667,-74.966667,1994-09-22,16,19.26,2,0.7
"967","menhaden",99,3240,1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,7,2.7
"968","menhaden",99,3240,1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,7,2.7
"969","menhaden",99,3240,1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,7,2.7
"970","menhaden",99,3240,1994,"FALL",38.95,-75.033333,1994-09-22,12,20.07,7,2.7
"971","menhaden",100,3240,1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.54,3,2.1
"972","menhaden",100,3240,1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.54,3,2.1
"973","menhaden",100,3240,1994,"FALL",38.883333,-75.066667,1994-09-22,20,19.54,3,2.1
"974","menhaden",101,3340,1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.82,3,0.4
"975","menhaden",101,3340,1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.82,3,0.4
"976","menhaden",101,3340,1994,"FALL",37.316667,-75.616667,1994-09-23,15,20.82,3,0.4
"977","menhaden",105,3300,1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,8,0.3
"978","menhaden",105,3300,1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,8,0.3
"979","menhaden",105,3300,1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,8,0.3
"980","menhaden",105,3300,1994,"FALL",37.783333,-75.5,1994-09-23,9,21.1,8,0.3
"981","menhaden",109,3310,1994,"FALL",37.95,-75.2,1994-09-24,15,19.66,2,0.4
"982","menhaden",109,3310,1994,"FALL",37.95,-75.2,1994-09-24,15,19.66,2,0.4
"983","menhaden",114,3290,1994,"FALL",38.483333,-74.85,1994-09-24,24,18.63,2,0.5
"984","menhaden",114,3290,1994,"FALL",38.483333,-74.85,1994-09-24,24,18.63,2,0.5
"985","menhaden",117,3150,1994,"FALL",39.8,-74.083333,1994-09-25,11,19.35,4,0.5
"986","menhaden",117,3150,1994,"FALL",39.8,-74.083333,1994-09-25,11,19.35,4,0.5
"987","menhaden",117,3150,1994,"FALL",39.8,-74.083333,1994-09-25,11,19.35,4,0.5
"988","menhaden",117,3150,1994,"FALL",39.8,-74.083333,1994-09-25,11,19.35,4,0.5
"989","menhaden",118,3160,1994,"FALL",39.883333,-74.066667,1994-09-25,18,19.13,1,0
"990","menhaden",124,3120,1994,"FALL",40.55,-73.866667,1994-09-25,10,18.34,1,0
"991","menhaden",333,3660,1994,"FALL",42.516667,-70.683333,1994-10-26,63,NA,1,0.4
"992","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.5,16,0.7
"993","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.5,16,0.7
"994","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.5,16,0.7
"995","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.5,16,0.7
"996","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.5,16,0.7
"997","menhaden",22,3360,1995,"SPRING",36.833333,-75.933333,1995-03-09,10,6.5,16,0.7
"998","menhaden",30,3400,1995,"SPRING",35.95,-75.55,1995-03-10,19,6.1,2,0.7
"999","menhaden",30,3400,1995,"SPRING",35.95,-75.55,1995-03-10,19,6.1,2,0.7
"1000","menhaden",31,3390,1995,"SPRING",35.95,-75.6,1995-03-10,16,6,2,0.4
"1001","menhaden",31,3390,1995,"SPRING",35.95,-75.6,1995-03-10,16,6,2,0.4
"1002","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.4,8,0.9
"1003","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.4,8,0.9
"1004","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.4,8,0.9
"1005","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.4,8,0.9
"1006","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.4,8,0.9
"1007","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.4,8,0.9
"1008","menhaden",32,3430,1995,"SPRING",35.65,-75.416667,1995-03-10,18,6.4,8,0.9
"1009","menhaden",33,3440,1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.2,3,0.7
"1010","menhaden",33,3440,1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.2,3,0.7
"1011","menhaden",33,3440,1995,"SPRING",35.633333,-75.266667,1995-03-10,25,7.2,3,0.7
"1012","menhaden",35,3420,1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.5,5,0.2
"1013","menhaden",35,3420,1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.5,5,0.2
"1014","menhaden",35,3420,1995,"SPRING",35.466667,-75.466667,1995-03-10,13,6.5,5,0.2
"1015","menhaden",36,3430,1995,"SPRING",35.333333,-75.45,1995-03-10,16,6.7,2,0.1
"1016","menhaden",36,3430,1995,"SPRING",35.333333,-75.45,1995-03-10,16,6.7,2,0.1
"1017","menhaden",39,7520,1995,"SPRING",35.083333,-75.566667,1995-03-10,26,12.8,2,0.5
"1018","menhaden",39,7520,1995,"SPRING",35.083333,-75.566667,1995-03-10,26,12.8,2,0.5
"1019","menhaden",57,3360,1995,"SPRING",37.016667,-75.866667,1995-03-12,11,5.5,4,0.2
"1020","menhaden",57,3360,1995,"SPRING",37.016667,-75.866667,1995-03-12,11,5.5,4,0.2
"1021","menhaden",57,3360,1995,"SPRING",37.016667,-75.866667,1995-03-12,11,5.5,4,0.2
"1022","menhaden",102,3300,1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9,3,0.9
"1023","menhaden",102,3300,1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9,3,0.9
"1024","menhaden",102,3300,1995,"SPRING",37.833333,-75.433333,1995-03-27,9,9,3,0.9
"1025","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7,17,10.4
"1026","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7,17,10.4
"1027","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7,17,10.4
"1028","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7,17,10.4
"1029","menhaden",106,3270,1995,"SPRING",38.266667,-75.116667,1995-03-27,10,7,17,10.4
"1030","menhaden",107,1690,1995,"SPRING",38.416667,-74.75,1995-03-27,30,6,1,0.4
"1031","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,8,0.8
"1032","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,8,0.8
"1033","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,8,0.8
"1034","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,8,0.8
"1035","menhaden",40,3420,1995,"FALL",35.466667,-75.466667,1995-09-09,15,NA,8,0.8
"1036","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.94,62,2.2
"1037","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.94,62,2.2
"1038","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.94,62,2.2
"1039","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.94,62,2.2
"1040","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.94,62,2.2
"1041","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.94,62,2.2
"1042","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.94,62,2.2
"1043","menhaden",53,3360,1995,"FALL",36.866667,-75.95,1995-09-10,9,24.94,62,2.2
"1044","menhaden",54,3360,1995,"FALL",37.033333,-75.883333,1995-09-10,10,24.88,1,0
"1045","menhaden",60,3330,1995,"FALL",37.316667,-75.666667,1995-09-11,11,24.31,1,0
"1046","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.16,10,3.4
"1047","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.16,10,3.4
"1048","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.16,10,3.4
"1049","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.16,10,3.4
"1050","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.16,10,3.4
"1051","menhaden",66,3310,1995,"FALL",37.8,-75.266667,1995-09-11,16,24.16,10,3.4
"1052","menhaden",67,1650,1995,"FALL",37.566667,-75.15,1995-09-11,33,23.53,3,1.2
"1053","menhaden",67,1650,1995,"FALL",37.566667,-75.15,1995-09-11,33,23.53,3,1.2
"1054","menhaden",71,3290,1995,"FALL",38.2,-74.95,1995-09-12,20,23.63,1,0.4
"1055","menhaden",73,3280,1995,"FALL",38.466667,-75.016667,1995-09-12,14,23.52,1,0.4
"1056","menhaden",74,3250,1995,"FALL",38.55,-74.983333,1995-09-12,16,23.64,1,0.5
"1057","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.45,14,5.4
"1058","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.45,14,5.4
"1059","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.45,14,5.4
"1060","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.45,14,5.4
"1061","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.45,14,5.4
"1062","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.45,14,5.4
"1063","menhaden",84,3240,1995,"FALL",38.916667,-75.066667,1995-09-13,14,23.45,14,5.4
"1064","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,16,1.1
"1065","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,16,1.1
"1066","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,16,1.1
"1067","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,16,1.1
"1068","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,16,1.1
"1069","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,16,1.1
"1070","menhaden",89,3210,1995,"FALL",39.05,-74.733333,1995-09-13,11,23.69,16,1.1
"1071","menhaden",139,3070,1995,"FALL",40.65,-73,1995-09-22,18,20.84,1,0.5
"1072","menhaden",143,3060,1995,"FALL",40.716667,-72.833333,1995-09-22,14,20.59,1,0.5
"1073","menhaden",41,3430,1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.68,6,2.3
"1074","menhaden",41,3430,1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.68,6,2.3
"1075","menhaden",41,3430,1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.68,6,2.3
"1076","menhaden",41,3430,1996,"SPRING",35.533333,-75.4,1996-03-10,17,5.68,6,2.3
"1077","menhaden",48,3360,1996,"SPRING",36.883333,-75.95,1996-03-13,10,3.84,3,0.9
"1078","menhaden",48,3360,1996,"SPRING",36.883333,-75.95,1996-03-13,10,3.84,3,0.9
"1079","menhaden",48,3360,1996,"SPRING",36.883333,-75.95,1996-03-13,10,3.84,3,0.9
"1080","menhaden",66,1690,1996,"SPRING",38.716667,-74.15,1996-03-19,45,4.82,1,0.1
"1081","menhaden",62,3300,1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.66,9,0.3
"1082","menhaden",62,3300,1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.66,9,0.3
"1083","menhaden",62,3300,1996,"FALL",37.816667,-75.433333,1996-09-15,10,23.66,9,0.3
"1084","menhaden",66,3280,1996,"FALL",38.15,-75.133333,1996-09-15,16,23.42,1,0.3
"1085","menhaden",77,3250,1996,"FALL",38.716667,-75,1996-09-16,19,22.7,2,0.8
"1086","menhaden",78,3240,1996,"FALL",38.916667,-75.05,1996-09-16,14,23.15,3,1.2
"1087","menhaden",78,3240,1996,"FALL",38.916667,-75.05,1996-09-16,14,23.15,3,1.2
"1088","menhaden",78,3240,1996,"FALL",38.916667,-75.05,1996-09-16,14,23.15,3,1.2
"1089","menhaden",58,3400,1997,"SPRING",36.433333,-75.733333,1997-03-09,20,8.35,2,0.6
"1090","menhaden",58,3400,1997,"SPRING",36.433333,-75.733333,1997-03-09,20,8.35,2,0.6
"1091","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1092","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1093","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1094","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1095","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1096","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1097","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1098","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1099","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1100","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
"1101","menhaden",59,3390,1997,"SPRING",36.466667,-75.833333,1997-03-09,11,8.45,25,6.2
